artist_link
https://artfacts.net/artist/zvonimir-brkan/25453
https://artfacts.net/artist/eugenio-carmi/10470
https://artfacts.net/artist/angelo-casciello/25447
https://artfacts.net/artist/bela-cikos-sesija/146979
https://artfacts.net/artist/boris-cvjetanovic/71071
https://artfacts.net/artist/petar-dabac/170602
https://artfacts.net/artist/karl-albiker/40784
https://artfacts.net/artist/heiko-daxl/27219
https://artfacts.net/artist/ingeborg-fuelepp/27220
https://artfacts.net/artist/otto-hettner/116022
https://artfacts.net/artist/alfred-hrdlicka/1760
https://artfacts.net/artist/wilhelm-lachnit/1254
https://artfacts.net/artist/rosa-loy/13155
https://artfacts.net/artist/yana-milev/68242
https://artfacts.net/artist/shusaku-arakawa/10549
https://artfacts.net/artist/vladimir-georgievitch-bekhteiev/53501
https://artfacts.net/artist/erma-bossi/76158
https://artfacts.net/artist/christoph-brech/6989
https://artfacts.net/artist/pablo-bronstein/42666
https://artfacts.net/artist/james-brown/1318
https://artfacts.net/artist/angela-bulloch/2605
https://artfacts.net/artist/helmut-dirnaichner/2553
https://artfacts.net/artist/ugo-dossi/451
https://artfacts.net/artist/jenny-ekholm/341174
https://artfacts.net/artist/martin-fengel/2532
https://artfacts.net/artist/stephan-fritsch/1672
https://artfacts.net/artist/klaus-joachim-albert/8249
https://artfacts.net/artist/larissa-fassler/65731
https://artfacts.net/artist/edgar-lissel/1575
https://artfacts.net/artist/christoph-loos/22395
https://artfacts.net/artist/wolfgang-mattheuer/204
https://artfacts.net/artist/trine-lise-nedreaas/36854
https://artfacts.net/artist/uwe-pfeifer/20469
https://artfacts.net/artist/regine-schumann/35171
https://artfacts.net/artist/anne-sewcz/229241
https://artfacts.net/artist/rainer-splitt/9916
https://artfacts.net/artist/veit-stratmann/17268
https://artfacts.net/artist/hannes-h-wagner/239605
https://artfacts.net/artist/lothar-wolleh/1433
https://artfacts.net/artist/robert-delaunay/2903
https://artfacts.net/artist/peter-dreher/2685
https://artfacts.net/artist/bogomir-ecker/723
https://artfacts.net/artist/martin-gerwers/952
https://artfacts.net/artist/gotthard-graubner/1599
https://artfacts.net/artist/ferdinand-keller/160272
https://artfacts.net/artist/carl-kuntz/160582
https://artfacts.net/artist/nicolas-de-largilliere/78759
https://artfacts.net/artist/gilles-aillaud/12979
https://artfacts.net/artist/hermann-albert/3071
https://artfacts.net/artist/gerhard-altenbourg/454
https://artfacts.net/artist/benjamin-badock/159232
https://artfacts.net/artist/eduard-bargheer/835
https://artfacts.net/artist/julius-bissier/689
https://artfacts.net/artist/carl-buchheister/1741
https://artfacts.net/artist/friedrich-busack/20080
https://artfacts.net/artist/istvan-csorba-simon/914816
https://artfacts.net/artist/csaba-fuerjesi/285849
https://artfacts.net/artist/terezia-hajgato/782283
https://artfacts.net/artist/gabriella-hajnal/755850
https://artfacts.net/artist/judit-horvath-loczi/59516
https://artfacts.net/artist/marta-kiss/306633
https://artfacts.net/artist/botond-andras-kiss/900408
https://artfacts.net/artist/kata-koleszar/914817
https://artfacts.net/artist/agnes-loerincz/88398
https://artfacts.net/artist/eszter-poroszlai/654546
https://artfacts.net/artist/aniko-robitz/372200
https://artfacts.net/artist/gabor-szenteleki/308742
https://artfacts.net/artist/norman-adams/27567
https://artfacts.net/artist/pauline-aitken/103549
https://artfacts.net/artist/helen-allingham/103510
https://artfacts.net/artist/adrian-allinson/102754
https://artfacts.net/artist/michael-anderson/74905
https://artfacts.net/artist/fred-appleyard/102765
https://artfacts.net/artist/maxwell-ashby-armfield/102766
https://artfacts.net/artist/thomas-lewis-atkinson/113153
https://artfacts.net/artist/lawrence-atkinson/102774
https://artfacts.net/artist/samuel-austin/105366
https://artfacts.net/artist/frank-avray-wilson/58352
https://artfacts.net/artist/michael-ayrton/14104
https://artfacts.net/artist/peter-baer/34833
https://artfacts.net/artist/gordon-baldwin/40184
https://artfacts.net/artist/thomas-jones-barker/127650
https://artfacts.net/artist/mary-barnes/48458
https://artfacts.net/artist/wilhelmina-barns-graham/29618
https://artfacts.net/artist/glenys-barton/2244
https://artfacts.net/artist/andre-bauchant/17049
https://artfacts.net/artist/jakub-bauernfreund/195798
https://artfacts.net/artist/edward-bawden/27686
https://artfacts.net/artist/glen-baxter/10725
https://artfacts.net/artist/walter-john-bayes/77875
https://artfacts.net/artist/richard-beer/27687
https://artfacts.net/artist/milan-adamciak/133871
https://artfacts.net/artist/blazej-balaz/165810
https://artfacts.net/artist/maria-balazova/148595
https://artfacts.net/artist/maria-bartuszova/99570
https://artfacts.net/artist/milos-alexander-bazovsky/180226
https://artfacts.net/artist/martin-benka/99571
https://artfacts.net/artist/dino-boschi/50004
https://artfacts.net/artist/milan-dobes/65465
https://artfacts.net/artist/oscar-dominguez/13163
https://artfacts.net/artist/edward-dwurnik/19030
https://artfacts.net/artist/stanislav-filko/29802
https://artfacts.net/artist/ludovit-fulla/217871
https://artfacts.net/artist/mikulas-galanda/159115
https://artfacts.net/artist/frantisek-hudecek/7754
https://artfacts.net/artist/viktor-hulik/29606
https://artfacts.net/artist/masuo-ikeda/28642
https://artfacts.net/artist/marek-jaromski/28629
https://artfacts.net/artist/anton-jaszusch/156378
https://artfacts.net/artist/julius-koller/21729
https://artfacts.net/artist/juraj-kollar/185016
https://artfacts.net/artist/jan-koniarek/194056
https://artfacts.net/artist/marek-kvetan/18345
https://artfacts.net/artist/mogens-andersen/10270
https://artfacts.net/artist/eduard-poul-wilhelm-borregaard/34648
https://artfacts.net/artist/christen-dalsgaard/34649
https://artfacts.net/artist/emilie-demant-hatt/34650
https://artfacts.net/artist/wilhelm-freddie/25726
https://artfacts.net/artist/jorgen-geisted/34651
https://artfacts.net/artist/torben-harder-rasmussen/34652
https://artfacts.net/artist/ellen-hyllemose/34267
https://artfacts.net/artist/harald-leth/34653
https://artfacts.net/artist/vilhelm-lundstrom/34639
https://artfacts.net/artist/albert-mertz/10402
https://artfacts.net/artist/lars-norgaard/19773
https://artfacts.net/artist/allan-otte/40424
